# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8442 --temperature 0.7280 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4107 --msd-out /Users/vishnu/molecular/results/exp04_msd_verlet_seed4107.csv
# git_sha: f76287d
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.03178709021
# D_vacf (Green-Kubo): 0.03206841158
lag,time,msd,vacf
0,0,0,1
1,0.005,5.334489635e-05,0.9966241218
2,0.01,0.0002130186953,0.9865528848
3,0.015,0.0004779441792,0.9699899911
4,0.02,0.0008463491211,0.947263677
5,0.025,0.001315801684,0.9188113629
6,0.03,0.001883257563,0.885160516
7,0.035,0.002545116781,0.8469074762
8,0.04,0.003297287834,0.8046958825
9,0.045,0.004135256853,0.7591960287
10,0.05,0.005054159545,0.7110860985
11,0.055,0.006048853929,0.6610358398
12,0.06,0.007113992113,0.6096929202
13,0.065,0.008244089664,0.5576719744
14,0.07,0.009433591415,0.5055461936
15,0.075,0.01067693281,0.453841216
16,0.08,0.01196859617,0.4030310479
17,0.085,0.0133031613,0.3535357216
18,0.09,0.01467535038,0.3057204155
19,0.095,0.01608006665,0.2598957894
20,0.1,0.01751242723,0.2163193127
21,0.105,0.01896779002,0.1751973864
22,0.11,0.02044177517,0.1366880793
23,0.115,0.02193028133,0.1009043087
24,0.12,0.02342949732,0.06791732294
25,0.125,0.02493590946,0.0377603618
26,0.13,0.026446305,0.01043239001
27,0.135,0.02795777204,-0.01409817025
28,0.14,0.0294676963,-0.03588977091
29,0.145,0.03097375515,-0.0550241748
30,0.15,0.0324739091,-0.07160302458
31,0.155,0.03396639122,-0.08574457243
32,0.16,0.03544969471,-0.09758058769
33,0.165,0.03692255891,-0.1072534558
34,0.17,0.03838395422,-0.1149134739
35,0.175,0.03983306599,-0.1207163432
36,0.18,0.0412692779,-0.1248208616
37,0.185,0.04269215481,-0.1273868166
38,0.19,0.04410142548,-0.1285730875
39,0.195,0.04549696547,-0.1285359656
40,0.2,0.04687878038,-0.1274276895
41,0.205,0.04824698971,-0.1253951855
42,0.21,0.04960181143,-0.1225790049
43,0.215,0.05094354714,-0.1191124416
44,0.22,0.05227256814,-0.1151208141
45,0.225,0.05358930209,-0.1107209009
46,0.23,0.0548942207,-0.106020521
47,0.235,0.05618782818,-0.101118246
48,0.24,0.05747065068,-0.09610324833
49,0.245,0.05874322678,-0.09105527236
50,0.25,0.06000609887,-0.0860447179
51,0.255,0.06125980558,-0.08113282214
52,0.26,0.06250487516,-0.07637192537
53,0.265,0.06374181966,-0.0718058093
54,0.27,0.06497113006,-0.06747010284
55,0.275,0.06619327217,-0.06339275425
56,0.28,0.06740868345,-0.05959455747
57,0.285,0.06861777063,-0.05608972457
58,0.29,0.06982090827,-0.05288648656
59,0.295,0.07101843791,-0.04998770541
60,0.3,0.07221066802,-0.0473914823
61,0.305,0.07339787434,-0.04509174663
62,0.31,0.07458030082,-0.0430788206
63,0.315,0.07575816102,-0.04133995614
64,0.32,0.07693163979,-0.03985983545
65,0.325,0.07810089516,-0.03862103608
66,0.33,0.07926606031,-0.03760446352
67,0.335,0.08042724559,-0.0367897574
68,0.34,0.08158454055,-0.03615568059
69,0.345,0.08273801603,-0.03568049731
70,0.35,0.08388772616,-0.03534233943
71,0.355,0.08503371033,-0.0351195557
72,0.36,0.08617599511,-0.03499103608
73,0.365,0.08731459618,-0.03493649868
74,0.37,0.08844952029,-0.03493672942
75,0.375,0.08958076729,-0.03497376796
76,0.38,0.09070833217,-0.03503103958
77,0.385,0.09183220709,-0.03509343798
78,0.39,0.09295238326,-0.03514736863
79,0.395,0.09406885273,-0.03518076436
80,0.4,0.09518161005,-0.03518308442
81,0.405,0.09629065382,-0.03514530217
82,0.41,0.0973959879,-0.03505987926
83,0.415,0.09849762249,-0.03492072758
84,0.42,0.09959557481,-0.03472316299
85,0.425,0.1006898695,-0.0344638514
86,0.43,0.1017805385,-0.03414074965
87,0.435,0.1028676215,-0.03375304438
88,0.44,0.1039511649,-0.0333010921
89,0.445,0.1050312219,-0.03278635548
90,0.45,0.1061078516,-0.0322113328
91,0.455,0.1071811188,-0.03157948021
92,0.46,0.1082510936,-0.03089512062
93,0.465,0.1093178508,-0.03016334392
94,0.47,0.1103814695,-0.02938989964
95,0.475,0.1114420324,-0.02858108532
96,0.48,0.1124996259,-0.02774363308
97,0.485,0.1135543385,-0.02688458835
98,0.49,0.1146062607,-0.02601118284
99,0.495,0.1156554839,-0.02513069648
100,0.5,0.1167020997,-0.02425031372
101,0.505,0.1177461992,-0.0233769828
102,0.51,0.1187878722,-0.02251728436
103,0.515,0.1198272068,-0.02167731809
104,0.52,0.1208642887,-0.02086261452
105,0.525,0.1218992011,-0.02007807215
106,0.53,0.122932024,-0.01932791305
107,0.535,0.1239628344,-0.01861565063
108,0.54,0.1249917056,-0.01794406256
109,0.545,0.1260187072,-0.01731516824
110,0.55,0.1270439046,-0.01673021286
111,0.555,0.1280673586,-0.01618967029
112,0.56,0.1290891246,-0.01569326978
113,0.565,0.1301092526,-0.01524004543
114,0.57,0.1311277867,-0.01482840828
115,0.575,0.1321447654,-0.01445623572
116,0.58,0.1331602222,-0.01412097129
117,0.585,0.1341741862,-0.0138197305
118,0.59,0.1351866825,-0.01354940228
119,0.595,0.1361977337,-0.01330673702
120,0.6,0.1372073595,-0.01308841641
121,0.605,0.138215578,-0.01289110103
122,0.61,0.1392224058,-0.01271145976
123,0.615,0.1402278582,-0.01254618698
124,0.62,0.1412319501,-0.01239201321
125,0.625,0.1422346957,-0.01224571333
126,0.63,0.1432361096,-0.01210411235
127,0.635,0.1442362062,-0.01196408723
128,0.64,0.1452350004,-0.01182256961
129,0.645,0.1462325075,-0.0116765554
130,0.65,0.1472287431,-0.01152312517
131,0.655,0.1482237231,-0.01135947888
132,0.66,0.1492174636,-0.01118298362
133,0.665,0.150209981,-0.01099123347
134,0.67,0.1512012919,-0.01078211871
135,0.675,0.1521914137,-0.01055390015
136,0.68,0.1531803653,-0.01030528547
137,0.685,0.154168167,-0.0100354999
138,0.69,0.1551548421,-0.009744349015
139,0.695,0.1561404162,-0.009432266283
140,0.7,0.1571249181,-0.009100332895
141,0.705,0.1581083796,-0.008750270213
142,0.71,0.1590908351,-0.008384404523
143,0.715,0.1600723219,-0.008005605741
144,0.72,0.1610528793,-0.007617206808
145,0.725,0.1620325489,-0.007222901548
146,0.73,0.1630113732,-0.006826627005
147,0.735,0.1639893954,-0.006432443009
148,0.74,0.1649666586,-0.006044410516
149,0.745,0.1659432049,-0.005666478777
150,0.75,0.1669190741,-0.005302386022
151,0.755,0.167894304,-0.004955575657
152,0.76,0.1688689292,-0.004629126368
153,0.765,0.1698429818,-0.004325690793
154,0.77,0.1708164914,-0.004047446772
155,0.775,0.1717894855,-0.003796060938
156,0.78,0.1727619899,-0.00357266861
157,0.785,0.1737340288,-0.0033778766
158,0.79,0.1747056249,-0.003211787775
159,0.795,0.1756767986,-0.003074045825
160,0.8,0.176647568,-0.002963883374
161,0.805,0.1776179482,-0.002880154709
162,0.81,0.1785879512,-0.002821356823
163,0.815,0.1795575857,-0.002785646121
164,0.82,0.1805268577,-0.002770852058
165,0.825,0.18149577,-0.002774497034
166,0.83,0.1824643236,-0.002793825277
167,0.835,0.1834325169,-0.002825837669
168,0.84,0.1844003468,-0.002867338232
169,0.845,0.1853678086,-0.002914994236
170,0.85,0.1863348962,-0.002965405288
171,0.855,0.1873016028,-0.003015175617
172,0.86,0.1882679211,-0.003060983378
173,0.865,0.1892338438,-0.003099639023
174,0.87,0.190199364,-0.003128129334
175,0.875,0.1911644761,-0.003143646577
176,0.88,0.1921291754,-0.003143611806
177,0.885,0.1930934594,-0.003125699286
178,0.89,0.1940573278,-0.003087864313
179,0.895,0.1950207832,-0.003028381201
180,0.9,0.1959838313,-0.002945892114
181,0.905,0.1969464818,-0.002839469004
182,0.91,0.1979087479,-0.002708683676
183,0.915,0.1988706463,-0.002553676722
184,0.92,0.1998321961,-0.002375217135
185,0.925,0.2007934185,-0.002174732943
186,0.93,0.2017543356,-0.001954308593
187,0.935,0.2027149699,-0.00171665204
188,0.94,0.2036753439,-0.00146503186
189,0.945,0.2046354796,-0.001203190943
190,0.95,0.2055953989,-0.0009352399918
191,0.955,0.2065551225,-0.0006655351387
192,0.96,0.2075146703,-0.0003985508359
193,0.965,0.2084740607,-0.0001387592817
194,0.97,0.2094333098,0.0001094816254
195,0.975,0.210392432,0.000342028457
196,0.98,0.2113514386,0.0005550379044
197,0.985,0.2123103386,0.0007450408942
198,0.99,0.2132691381,0.0009090044341
199,0.995,0.2142278405,0.001044381982
200,1,0.2151864467,0.001149150318
201,1.005,0.2161449551,0.001221836701
202,1.01,0.217103362,0.001261536931
203,1.015,0.2180616615,0.001267917663
204,1.02,0.2190198468,0.001241202473
205,1.025,0.2199779096,0.001182142853
206,1.03,0.2209358412,0.001091969322
207,1.035,0.2218936326,0.0009723312727
208,1.04,0.2228512749,0.0008252366243
209,1.045,0.2238087595,0.0006529938697
210,1.05,0.2247660779,0.0004581674418
211,1.055,0.2257232223,0.0002435455153
212,1.06,0.2266801852,1.211478999e-05
213,1.065,0.2276369597,-0.0002329594967
214,1.07,0.2285935392,-0.0004883604289
215,1.075,0.2295499172,-0.0007506528305
216,1.08,0.230506087,-0.001016322551
217,1.085,0.2314620417,-0.001281827989
218,1.09,0.2324177739,-0.001543656568
219,1.095,0.2333732756,-0.001798383555
220,1.1,0.2343285384,-0.002042723755
221,1.105,0.2352835539,-0.00227357003
222,1.11,0.2362383139,-0.002488021052
223,1.115,0.237192811,-0.002683395918
224,1.12,0.2381470388,-0.002857242777
225,1.125,0.2391009923,-0.003007353957
226,1.13,0.2400546676,-0.003131783629
227,1.135,0.2410080627,-0.003228865135
228,1.14,0.2419611764,-0.003297236115
229,1.145,0.2429140091,-0.003335861351
230,1.15,0.243866562,-0.003344048233
231,1.155,0.2448188374,-0.003321459399
232,1.16,0.2457708384,-0.003268115676
233,1.165,0.2467225698,-0.003184396686
234,1.17,0.2476740375,-0.00307104344
235,1.175,0.2486252497,-0.00292916237
236,1.18,0.2495762166,-0.002760235143
237,1.185,0.2505269507,-0.002566131049
238,1.19,0.2514774669,-0.002349118817
239,1.195,0.2524277826,-0.002111874434
240,1.2,0.2533779178,-0.001857478338
241,1.205,0.2543278948,-0.001589403503
242,1.21,0.2552777382,-0.001311491342
243,1.215,0.2562274744,-0.001027912761
244,1.22,0.2571771312,-0.0007431169322
245,1.225,0.2581267368,-0.0004617629207
246,1.23,0.2590763199,-0.000188636589
247,1.235,0.2600259079,7.145177963e-05
248,1.24,0.2609755272,0.0003137857124
249,1.245,0.2619252018,0.000533869181
250,1.25,0.2628749536,0.0007275591956
251,1.255,0.2638248012,0.0008911947229
252,1.26,0.2647747606,0.001021711281
253,1.265,0.2657248439,0.001116720907
254,1.27,0.26667506,0.001174549453
255,1.275,0.2676254138,0.001194239757
256,1.28,0.2685759058,0.001175527588
257,1.285,0.2695265323,0.001118805507
258,1.29,0.2704772847,0.001025086853
259,1.295,0.2714281493,0.0008959741568
260,1.3,0.2723791073,0.0007336343079
261,1.305,0.2733301341,0.0005407724721
262,1.31,0.2742811998,0.0003205990098
263,1.315,0.2752322697,7.678581922e-05
264,1.32,0.2761833041,-0.0001865937457
265,1.325,0.2771342602,-0.0004651422041
266,1.33,0.2780850922,-0.0007542250388
267,1.335,0.279035753,-0.001049062033
268,1.34,0.2799861948,-0.001344824814
269,1.345,0.2809363705,-0.001636731426
270,1.35,0.2818862347,-0.001920135849
271,1.355,0.2828357437,-0.002190613735
272,1.36,0.2837848571,-0.002444038032
273,1.365,0.2847335372,-0.00267664811
274,1.37,0.2856817503,-0.002885112297
275,1.375,0.2866294668,-0.003066583986
276,1.38,0.2875766621,-0.003218747082
277,1.385,0.2885233167,-0.003339845253
278,1.39,0.2894694176,-0.003428693512
279,1.395,0.2904149579,-0.003484675084
280,1.4,0.2913599375,-0.003507730599
281,1.405,0.2923043625,-0.003498342892
282,1.41,0.2932482453,-0.003457515892
283,1.415,0.2941916031,-0.003386743619
284,1.42,0.2951344575,-0.003287966553
285,1.425,0.2960768331,-0.003163512698
286,1.43,0.297018757,-0.003016023841
287,1.435,0.2979602574,-0.002848372457
288,1.44,0.2989013642,-0.00266358126
289,1.445,0.2998421076,-0.002464759855
290,1.45,0.3007825195,-0.002255058403
291,1.455,0.3017226328,-0.002037633874
292,1.46,0.302662482,-0.001815626255
293,1.465,0.3036021034,-0.001592132361
294,1.47,0.3045415352,-0.001370170112
295,1.475,0.3054808168,-0.001152632859
296,1.48,0.3064199883,-0.0009422350045
297,1.485,0.30735909,-0.0007414510179
298,1.49,0.3082981606,-0.0005524558712
299,1.495,0.3092372365,-0.0003770754203
300,1.5,0.3101763508,-0.0002167512412
301,1.505,0.3111155321,-7.252300288e-05
302,1.51,0.3120548045,5.496860315e-05
303,1.515,0.3129941869,0.0001654661681
304,1.52,0.3139336934,0.0002590768848
305,1.525,0.3148733339,0.0003362512704
306,1.53,0.3158131143,0.0003977637526
307,1.535,0.3167530376,0.0004446960292
308,1.54,0.3176931048,0.000478414958
309,1.545,0.3186333159,0.000500542982
310,1.55,0.3195736709,0.0005129185382
311,1.555,0.3205141704,0.0005175441661
312,1.56,0.3214548166,0.0005165257701
313,1.565,0.3223956134,0.0005120043884
314,1.57,0.3233365668,0.0005060848652
315,1.575,0.3242776848,0.0005007684466
316,1.58,0.3252189767,0.0004978952651
317,1.585,0.3261604532,0.0004990984504
318,1.59,0.327102126,0.0005057689234
319,1.595,0.3280440074,0.0005190315414
320,1.6,0.3289861102,0.0005397368367
321,1.605,0.3299284472,0.0005684689851
322,1.61,0.3308710315,0.000605568803
323,1.615,0.3318138761,0.0006511642776
324,1.62,0.3327569941,0.0007052018163
325,1.625,0.3337003987,0.0007674757773
326,1.63,0.3346441035,0.000837654925
327,1.635,0.3355881225,0.0009153096782
328,1.64,0.3365324702,0.0009999395954
329,1.645,0.3374771618,0.001090997257
330,1.65,0.3384222127,0.001187904538
331,1.655,0.3393676388,0.001290060184
332,1.66,0.340313456,0.001396842743
333,1.665,0.34125968,0.001507612992
334,1.67,0.3422063265,0.00162172334
335,1.675,0.3431534102,0.001738533777
336,1.68,0.3441009451,0.001857436144
337,1.685,0.3450489441,0.001977882167
338,1.69,0.3459974187,0.002099402987
339,1.695,0.3469463794,0.002221617901
340,1.7,0.3478958351,0.002344224393
341,1.705,0.3488457934,0.002466972789
342,1.71,0.3497962611,0.002589625033
343,1.715,0.3507472445,0.002711904582
344,1.72,0.3516987496,0.002833441966
345,1.725,0.3526507823,0.002953720783
346,1.73,0.353603349,0.003072040645
347,1.735,0.3545564563,0.003187495689
348,1.74,0.3555101106,0.003298970931
349,1.745,0.3564643185,0.003405157639
350,1.75,0.3574190854,0.003504576388
351,1.755,0.3583744156,0.00359560732
352,1.76,0.3593303115,0.003676528679
353,1.765,0.3602867732,0.003745554975
354,1.77,0.3612437979,0.003800866279
355,1.775,0.3622013805,0.003840634223
356,1.78,0.3631595131,0.003863048416
357,1.785,0.3641181859,0.003866342733
358,1.79,0.365077387,0.003848828724
359,1.795,0.366037103,0.003808935766
360,1.8,0.366997319,0.003745255619
361,1.805,0.3679580189,0.003656588031
362,1.81,0.3689191854,0.003541985525
