# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8442 --temperature 0.7280 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4106 --msd-out /Users/vishnu/molecular/results/exp04_msd_verlet_seed4106.csv
# git_sha: f76287d
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.03393968771
# D_vacf (Green-Kubo): 0.03356596164
lag,time,msd,vacf
0,0,0,1
1,0.005,5.497926673e-05,0.9965743488
2,0.01,0.0002195400607,0.9863508156
3,0.015,0.0004925562651,0.9695417979
4,0.02,0.0008721752135,0.9464891712
5,0.025,0.001355855692,0.9176477002
6,0.03,0.001940418459,0.8835644813
7,0.035,0.00262210693,0.8448563612
8,0.04,0.003396655452,0.8021871178
9,0.045,0.004259362598,0.7562458251
10,0.05,0.005205167093,0.7077273877
11,0.055,0.00622872429,0.6573157947
12,0.06,0.007324481403,0.6056702898
13,0.065,0.008486750044,0.5534144112
14,0.07,0.009709774893,0.5011277029
15,0.075,0.01098779762,0.4493398131
16,0.08,0.01231511536,0.3985266612
17,0.085,0.01368613333,0.349108356
18,0.09,0.0150954112,0.301448568
19,0.095,0.0165377032,0.255855097
20,0.1,0.01800799196,0.2125814067
21,0.105,0.01950151631,0.1718289301
22,0.11,0.02101379343,0.1337499667
23,0.115,0.02254063539,0.0984510098
24,0.12,0.02407816062,0.06599636576
25,0.125,0.02562280056,0.03641194125
26,0.13,0.02717130215,0.009689087364
27,0.135,0.02872072674,-0.01421158221
28,0.14,0.03026844599,-0.03535645928
29,0.145,0.031812135,-0.05383533134
30,0.15,0.03334976293,-0.06975791432
31,0.155,0.03487958136,-0.08325053989
32,0.16,0.03640011064,-0.09445301055
33,0.165,0.0379101246,-0.1035156291
34,0.17,0.03940863391,-0.1105964109
35,0.175,0.04089486846,-0.1158584885
36,0.18,0.04236825908,-0.1194677133
37,0.185,0.04382841896,-0.1215904618
38,0.19,0.04527512494,-0.1223916538
39,0.195,0.04670829903,-0.122032985
40,0.2,0.04812799026,-0.1206713714
41,0.205,0.04953435705,-0.1184576052
42,0.21,0.05092765035,-0.1155352172
43,0.215,0.05230819765,-0.1120395249
44,0.22,0.053676388,-0.1080968538
45,0.225,0.05503265833,-0.1038239228
46,0.23,0.05637748084,-0.09932739208
47,0.235,0.05771135167,-0.09470356853
48,0.24,0.05903478066,-0.09003826948
49,0.245,0.06034828212,-0.0854068314
50,0.25,0.06165236662,-0.08087424643
51,0.255,0.06294753371,-0.0764954106
