# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8177 --temperature 0.7880 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4008 --msd-out /Users/vishnu/molecular/results/exp04_msd_rahman_seed4008.csv
# git_sha: 97661a0
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.04372582561
# D_vacf (Green-Kubo): 0.04612471519
lag,time,msd,vacf
0,0,0,1
1,0.005,5.793666492e-05,0.9967951017
2,0.01,0.0002313738375,0.9872449596
3,0.015,0.0005192004886,0.9715474361
4,0.02,0.0009195904991,0.9500204489
5,0.025,0.001430040014,0.9230861503
6,0.03,0.00204741693,0.8912513815
7,0.035,0.002768020148,0.855086313
8,0.04,0.003587646094,0.8152030255
9,0.045,0.004501660077,0.7722353949
10,0.05,0.0055050702,0.7268211653
11,0.055,0.006592601748,0.6795866562
12,0.06,0.007758770197,0.6311342422
13,0.065,0.008997951299,0.5820325371
14,0.07,0.01030444705,0.5328090844
15,0.075,0.01167254672,0.4839452991
16,0.08,0.01309658237,0.4358733598
17,0.085,0.01457097869,0.388974735
18,0.09,0.0160902969,0.3435800336
19,0.095,0.01764927293,0.2999699038
20,0.1,0.01924284969,0.2583767441
21,0.105,0.02086620398,0.2189870289
22,0.11,0.02251476813,0.1819440732
23,0.115,0.02418424673,0.1473511007
24,0.12,0.02587062891,0.1152745003
25,0.125,0.02757019631,0.08574717325
26,0.13,0.02927952725,0.0587718979
27,0.135,0.03099549736,0.03432465437
28,0.14,0.03271527686,0.01235786655
29,0.145,0.03443632503,-0.007196465609
30,0.15,0.03615638209,-0.0244237641
31,0.155,0.03787345909,-0.03942401239
32,0.16,0.03958582597,-0.05230905122
33,0.165,0.0412919985,-0.06320004949
34,0.17,0.04299072411,-0.07222516218
35,0.175,0.04468096698,-0.07951739093
36,0.18,0.04636189251,-0.08521264962
37,0.185,0.04803285148,-0.08944802872
38,0.19,0.04969336398,-0.09236024579
39,0.195,0.05134310327,-0.09408426429
40,0.2,0.05298187992,-0.09475207601
41,0.205,0.05460962614,-0.09449164072
42,0.21,0.05622638066,-0.09342597779
43,0.215,0.05783227435,-0.09167240949
44,0.22,0.05942751666,-0.08934195585
45,0.225,0.06101238288,-0.0865388753
46,0.23,0.0625872023,-0.08336033416
47,0.235,0.06415234718,-0.07989618679
48,0.24,0.06570822258,-0.0762288508
49,0.245,0.06725525695,-0.07243326656
50,0.25,0.06879389365,-0.06857693442
51,0.255,0.07032458336,-0.06472001888
52,0.26,0.07184777722,-0.06091550471
53,0.265,0.07336392078,-0.05720939166
54,0.27,0.07487344857,-0.05364092044
55,0.275,0.07637677923,-0.05024282291
56,0.28,0.07787431123,-0.04704159103
57,0.285,0.07936641939,-0.04405776947
58,0.29,0.08085345211,-0.0413062772
59,0.295,0.08233572938,-0.03879676393
60,0.3,0.08381354174,-0.03653400577
61,0.305,0.08528714997,-0.03451834073
62,0.31,0.08675678548,-0.03274613675
63,0.315,0.08822265126,-0.03121027421
64,0.32,0.08968492325,-0.0299006314
65,0.325,0.09114375187,-0.02880456179
66,0.33,0.09259926379,-0.02790735263
67,0.335,0.09405156372,-0.02719265988
68,0.34,0.09550073641,-0.02664291528
69,0.345,0.09694684861,-0.0262397025
70,0.35,0.09838995098,-0.02596409352
71,0.355,0.09983008001,-0.02579694455
72,0.36,0.1012672598,-0.02571915787
73,0.365,0.1027015037,-0.02571191954
74,0.37,0.1041328159,-0.0257569303
75,0.375,0.1055611935,-0.02583663955
76,0.38,0.106986628,-0.02593447953
77,0.385,0.1084091077,-0.02603509003
78,0.39,0.1098286195,-0.02612452093
79,0.395,0.1112451513,-0.02619040221
80,0.4,0.1126586937,-0.0262220755
81,0.405,0.1140692416,-0.02621067905
82,0.41,0.1154767956,-0.026149183
83,0.415,0.1168813631,-0.02603238359
84,0.42,0.1182829585,-0.02585685751
85,0.425,0.119681603,-0.02562087882
86,0.43,0.1210773253,-0.02532430852
87,0.435,0.1224701602,-0.02496845949
88,0.44,0.1238601493,-0.0245559386
89,0.445,0.1252473399,-0.0240904698
90,0.45,0.126631785,-0.02357670941
91,0.455,0.1280135428,-0.02302006176
92,0.46,0.1293926758,-0.02242650072
93,0.465,0.1307692505,-0.02180241104
94,0.47,0.1321433363,-0.0211544492
95,0.475,0.1335150055,-0.02048941822
96,0.48,0.1348843325,-0.01981415222
97,0.485,0.1362513932,-0.01913540405
98,0.49,0.1376162648,-0.01845973581
99,0.495,0.138979025,-0.01779341359
100,0.5,0.1403397512,-0.01714231146
101,0.505,0.1416985197,-0.01651182915
102,0.51,0.1430554048,-0.01590682573
103,0.515,0.1444104781,-0.01533156844
104,0.52,0.1457638079,-0.01478969505
105,0.525,0.1471154586,-0.01428418836
106,0.53,0.1484654907,-0.01381735665
107,0.535,0.1498139603,-0.0133908185
108,0.54,0.1511609192,-0.01300549267
109,0.545,0.1525064139,-0.0126615936
110,0.55,0.1538504862,-0.01235863982
111,0.555,0.1551931721,-0.01209547774
112,0.56,0.1565345024,-0.01187032469
113,0.565,0.1578745026,-0.01168083403
114,0.57,0.1592131926,-0.01152417664
115,0.575,0.1605505876,-0.01139713178
116,0.58,0.1618866983,-0.0112961849
117,0.585,0.1632215314,-0.01121762679
118,0.59,0.1645550899,-0.01115764648
119,0.595,0.1658873744,-0.01111241844
120,0.6,0.1672183833,-0.01107818099
121,0.605,0.168548114,-0.01105130534
122,0.61,0.1698765631,-0.01102835531
