# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8177 --temperature 0.7880 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4002 --msd-out /Users/vishnu/molecular/results/exp04_msd_rahman_seed4002.csv
# git_sha: f76287d
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.04617456197
# D_vacf (Green-Kubo): 0.04436561638
lag,time,msd,vacf
0,0,0,1
1,0.005,5.920737477e-05,0.9967408847
2,0.01,0.0002364420708,0.9870375638
3,0.015,0.000530550935,0.9710945306
4,0.02,0.0009396398264,0.9492404815
5,0.025,0.0014611129,0.9219117243
6,0.03,0.002091724698,0.8896316957
7,0.035,0.002827642566,0.8529886024
8,0.04,0.003664516719,0.8126130142
9,0.045,0.004597555283,0.7691568279
10,0.05,0.005621601821,0.7232745574
11,0.055,0.006731213125,0.6756074545
12,0.06,0.007920735395,0.6267706068
13,0.065,0.009184377232,0.5773429226
14,0.07,0.01051627827,0.5278597658
15,0.075,0.01191057257,0.4788079289
16,0.08,0.0133614462,0.4306226148
17,0.085,0.01486318879,0.383686095
18,0.09,0.01641023878,0.3383277357
19,0.095,0.01799722269,0.2948251025
20,0.1,0.01961898825,0.2534058968
21,0.105,0.02127063169,0.214250512
22,0.11,0.02294751932,0.1774950356
23,0.115,0.02464530379,0.1432345578
24,0.12,0.02635993512,0.1115266685
25,0.125,0.0280876671,0.08239505331
26,0.13,0.02982505944,0.05583311361
27,0.135,0.03156897621,0.03180755062
28,0.14,0.03331658117,0.01026185894
29,0.145,0.03506533065,-0.008880322749
30,0.15,0.03681296432,-0.02571204251
31,0.155,0.03855749433,-0.04034006521
32,0.16,0.0402971931,-0.05288211408
33,0.165,0.04203057994,-0.06346432733
34,0.17,0.04375640671,-0.07221892526
35,0.175,0.04547364271,-0.0792820887
36,0.18,0.04718145881,-0.08479204306
37,0.185,0.04887921104,-0.08888734308
38,0.19,0.05056642379,-0.09170535478
39,0.195,0.052242773,-0.09338092135
40,0.2,0.05390806958,-0.09404520564
41,0.205,0.0555622435,-0.09382470377
42,0.21,0.05720532863,-0.09284041483
43,0.215,0.05883744834,-0.09120715415
44,0.22,0.06045880202,-0.08903299928
45,0.225,0.06206965238,-0.08641884861
46,0.23,0.06367031365,-0.08345808387
47,0.235,0.06526114071,-0.08023633443
48,0.24,0.06684251901,-0.07683134249
49,0.245,0.0684148554,-0.07331293353
50,0.25,0.06997856985,-0.06974308823
51,0.255,0.07153408801,-0.06617610673
52,0.26,0.07308183471,-0.06265885713
53,0.265,0.07462222833,-0.05923109555
54,0.27,0.07615567616,-0.05592584289
55,0.275,0.07768257044,-0.05276979881
56,0.28,0.07920328515,-0.04978377724
57,0.285,0.08071817347,-0.04698315186
58,0.29,0.08222756591,-0.04437830505
59,0.295,0.08373176905,-0.04197507521
60,0.3,0.08523106506,-0.03977520095
61,0.305,0.08672571171,-0.03777676606
62,0.31,0.08821594279,-0.03597464863
63,0.315,0.0897019688,-0.03436097122
64,0.32,0.0911839778,-0.03292554733
65,0.325,0.09266213642,-0.03165632432
66,0.33,0.09413659104,-0.03053981539
67,0.335,0.09560746934,-0.0295615126
68,0.34,0.09707488201,-0.02870628585
69,0.345,0.09853892469,-0.02795876147
70,0.35,0.09999968,-0.02730366958
71,0.355,0.1014572196,-0.02672615791
72,0.36,0.1029116059,-0.02621206226
73,0.365,0.1043628942,-0.02574813364
74,0.37,0.1058111339,-0.02532222248
75,0.375,0.1072563698,-0.02492341169
76,0.38,0.1086986438,-0.02454209649
77,0.385,0.1101379958,-0.0241700127
78,0.39,0.111574464,-0.02380021791
79,0.395,0.1130080865,-0.02342703847
80,0.4,0.1144389012,-0.02304599169
81,0.405,0.1158669471,-0.02265369644
82,0.41,0.1172922644,-0.02224777837
83,0.415,0.1187148954,-0.02182677163
84,0.42,0.1201348854,-0.02139001936
85,0.425,0.1215522835,-0.02093756907
86,0.43,0.1229671424,-0.02047006614
87,0.435,0.1243795187,-0.01998865235
88,0.44,0.1257894724,-0.01949487529
89,0.445,0.1271970662,-0.01899061472
90,0.45,0.1286023639,-0.01847802744
91,0.455,0.1300054301,-0.01795950298
92,0.46,0.1314063295,-0.01743761772
93,0.465,0.1328051259,-0.016915077
94,0.47,0.1342018829,-0.0163946477
95,0.475,0.1355966628,-0.01587908476
96,0.48,0.1369895274,-0.01537105448
97,0.485,0.1383805377,-0.01487306155
98,0.49,0.1397697534,-0.01438738543
99,0.495,0.1411572325,-0.01391603126
100,0.5,0.1425430312,-0.01346069325
101,0.505,0.1439272028,-0.01302272783
102,0.51,0.1453097975,-0.01260313757
103,0.515,0.1466908621,-0.01220256097
104,0.52,0.1480704406,-0.01182126434
105,0.525,0.1494485736,-0.01145914059
106,0.53,0.1508252991,-0.01111572128
107,0.535,0.1522006528,-0.01079020628
108,0.54,0.1535746683,-0.01048151111
109,0.545,0.1549473776,-0.0101883296
110,0.55,0.1563188117,-0.009909207116
111,0.555,0.1576890007,-0.00964261414
112,0.56,0.1590579744,-0.009387015914
113,0.565,0.1604257623,-0.009140929143
114,0.57,0.1617923941,-0.008902960193
115,0.575,0.1631578999,-0.008671830093
116,0.58,0.1645223101,-0.008446386201
117,0.585,0.1658856559,-0.008225610409
118,0.59,0.1672479687,-0.008008626296
