# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8177 --temperature 0.7880 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4004 --msd-out /Users/vishnu/molecular/results/exp04_msd_rahman_seed4004.csv
# git_sha: f76287d
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.04327861812
# D_vacf (Green-Kubo): 0.04292987383
lag,time,msd,vacf
0,0,0,1
1,0.005,5.782580961e-05,0.9967887905
2,0.01,0.0002309314689,0.9872100005
3,0.015,0.0005182073395,0.9714628901
4,0.02,0.0009178284557,0.9498676153
5,0.025,0.001427291972,0.9228492666
6,0.03,0.002043466865,0.8909181804
7,0.035,0.002762653515,0.8546484214
8,0.04,0.003580650571,0.814656175
9,0.045,0.004492826559,0.7715794281
10,0.05,0.005494193908,0.726059859
11,0.055,0.006579483324,0.6787274261
12,0.06,0.007743216786,0.6301878011
13,0.065,0.008979777692,0.581012549
14,0.07,0.01028347705,0.5317318262
15,0.075,0.01164861481,0.4828292946
16,0.08,0.01306953574,0.4347389296
17,0.085,0.01454067941,0.3878434128
18,0.09,0.01605662404,0.3424738504
19,0.095,0.01761212425,0.2989106053
20,0.1,0.01920214317,0.2573850287
21,0.105,0.02082187903,0.2180818573
22,0.11,0.02246678678,0.1811420693
23,0.115,0.02413259469,0.1466660373
24,0.12,0.02581531634,0.1147168672
25,0.125,0.02751125822,0.08532383452
26,0.13,0.02921702346,0.05848585007
27,0.135,0.03092951177,0.03417489958
28,0.14,0.03264591631,0.0123394056
29,0.145,0.03436371779,-0.007092527628
30,0.15,0.03608067607,-0.02421001796
31,0.155,0.03779481977,-0.03911647927
32,0.16,0.03950443403,-0.05192687943
33,0.165,0.04120804679,-0.06276518999
34,0.17,0.04290441413,-0.0717620266
35,0.175,0.04459250472,-0.07905248057
36,0.18,0.04627148384,-0.08477414319
37,0.185,0.04794069716,-0.08906532063
38,0.19,0.04959965452,-0.09206343924
39,0.195,0.05124801403,-0.093903634
40,0.2,0.05288556668,-0.09471751476
41,0.205,0.05451222143,-0.09463210266
42,0.21,0.05612799094,-0.09376892905
43,0.215,0.05773297778,-0.09224329742
44,0.22,0.05932736112,-0.09016369983
45,0.225,0.06091138412,-0.08763137635
46,0.23,0.06248534183,-0.08474000469
47,0.235,0.06404956996,-0.08157550882
48,0.24,0.06560443432,-0.07821598404
49,0.245,0.06715032132,-0.07473172875
50,0.25,0.06868762968,-0.07118536999
51,0.255,0.07021676325,-0.06763206385
52,0.26,0.0717381251,-0.06411974823
53,0.265,0.07325211249,-0.06068944081
54,0.27,0.07475911285,-0.05737557791
55,0.275,0.07625950027,-0.05420639157
56,0.28,0.07775363276,-0.05120432229
57,0.285,0.07924184987,-0.04838646115
58,0.29,0.08072447091,-0.04576501168
59,0.295,0.0822017935,-0.043347761
60,0.3,0.08367409268,-0.04113854923
61,0.305,0.08514162028,-0.039137726
62,0.31,0.08660460464,-0.03734259053
63,0.315,0.08806325057,-0.0357478089
64,0.32,0.08951773953,-0.03434581055
65,0.325,0.09096823012,-0.03312716279
66,0.33,0.09241485899,-0.03208091475
67,0.335,0.09385774231,-0.03119490974
68,0.34,0.09529697763,-0.0304560601
69,0.345,0.09673264617,-0.02985059285
70,0.35,0.09816481512,-0.02936427592
71,0.355,0.09959353991,-0.02898263001
72,0.36,0.1010188663,-0.02869113416
73,0.365,0.1024408321,-0.02847542021
74,0.37,0.1038594687,-0.02832144736
75,0.375,0.105274802,-0.02821565811
76,0.38,0.1066868535,-0.02814512163
77,0.385,0.1080956411,-0.0280976702
78,0.39,0.10950118,-0.02806202632
79,0.395,0.1109034832,-0.02802790922
80,0.4,0.1123025623,-0.02798610909
81,0.405,0.1136984285,-0.0279285242
82,0.41,0.1150910932,-0.02784816611
83,0.415,0.1164805686,-0.02773913712
84,0.42,0.1178668682,-0.02759659003
85,0.425,0.1192500077,-0.02741668239
86,0.43,0.120630005,-0.02719652649
87,0.435,0.1220068813,-0.02693413634
88,0.44,0.123380661,-0.02662837117
89,0.445,0.1247513729,-0.02627887832
90,0.45,0.1261190503,-0.0258860338
91,0.455,0.1274837312,-0.02545088088
92,0.46,0.1288454587,-0.02497506903
93,0.465,0.1302042809,-0.02446080057
94,0.47,0.1315602507,-0.02391079519
95,0.475,0.1329134262,-0.02332826021
96,0.48,0.1342638699,-0.02271685201
97,0.485,0.1356116491,-0.02208061733
98,0.49,0.1369568349,-0.02142390969
99,0.495,0.1382995015,-0.02075128658
100,0.5,0.1396397254,-0.02006740109
101,0.505,0.1409775844,-0.01937689718
102,0.51,0.1423131565,-0.01868431309
