# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8442 --temperature 0.7280 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4104 --msd-out /Users/vishnu/molecular/results/exp04_msd_verlet_seed4104.csv
# git_sha: f5f126c
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.04234643049
# D_vacf (Green-Kubo): 0.04970291672
lag,time,msd,vacf
0,0,0,1
1,0.005,5.588235715e-05,0.9965670999
2,0.01,0.0002231431181,0.98636277
3,0.015,0.0005006352526,0.9695998836
4,0.02,0.00088647632,0.9466211847
5,0.025,0.001378087138,0.9178826228
6,0.03,0.001972243142,0.8839326619
7,0.035,0.002665136094,0.8453895241
8,0.04,0.003452443577,0.802918182
9,0.045,0.004329403718,0.75720854
10,0.05,0.005290892684,0.7089557958
11,0.055,0.006331502777,0.6588435386
12,0.06,0.007445619204,0.6075297922
13,0.065,0.00862749394,0.5556359648
14,0.07,0.009871315436,0.5037385084
15,0.075,0.01117127322,0.4523630103
16,0.08,0.01252161669,0.4019803944
17,0.085,0.01391670776,0.3530049149
18,0.09,0.01535106692,0.3057936494
19,0.095,0.01681941301,0.2606472314
20,0.1,0.01831669664,0.2178115825
21,0.105,0.01983812772,0.1774804198
22,0.11,0.0213791973,0.139798345
23,0.115,0.02293569412,0.1048643469
24,0.12,0.02450371596,0.07273557946
25,0.125,0.02607967623,0.04343130278
26,0.13,0.02766030614,0.01693688349
27,0.135,0.02924265282,-0.006792226209
28,0.14,0.030824074,-0.02782659453
29,0.145,0.03240222979,-0.04625904626
30,0.15,0.03397507181,-0.06220106431
31,0.155,0.03554083036,-0.07577938415
32,0.16,0.03709799972,-0.08713279912
33,0.165,0.03864532223,-0.09640918747
34,0.17,0.04018177141,-0.1037627696
35,0.175,0.04170653436,-0.109351597
36,0.18,0.04321899405,-0.1133352707
37,0.185,0.04471871142,-0.1158728889
38,0.19,0.04620540769,-0.1171212192
39,0.195,0.04767894701,-0.1172331015
40,0.2,0.04913931953,-0.1163560792
41,0.205,0.05058662519,-0.1146312507
42,0.21,0.05202105832,-0.1121923301
43,0.215,0.05344289306,-0.1091649007
44,0.22,0.05485246968,-0.1056658476
45,0.225,0.05625018184,-0.1018029584
46,0.23,0.05763646478,-0.09767467339
47,0.235,0.05901178441,-0.09336997875
48,0.24,0.06037662751,-0.08896842906
49,0.245,0.06173149292,-0.08454028058
