# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8177 --temperature 0.7880 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4007 --msd-out /Users/vishnu/molecular/results/exp04_msd_rahman_seed4007.csv
# git_sha: f76287d
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.0480208554
# D_vacf (Green-Kubo): 0.04251857876
lag,time,msd,vacf
0,0,0,1
1,0.005,6.136846184e-05,0.9967017404
2,0.01,0.0002450692567,0.9868493956
3,0.015,0.0005498921434,0.970655338
4,0.02,0.0009738458601,0.9484604279
5,0.025,0.001514200516,0.9207164688
6,0.03,0.002167543635,0.8879645918
7,0.035,0.002929847073,0.8508117303
8,0.04,0.003796541889,0.809907149
9,0.045,0.004762598295,0.7659205441
10,0.05,0.005822608035,0.7195226896
11,0.055,0.006970866824,0.6713691173
12,0.06,0.008201454824,0.6220869673
13,0.065,0.009508313613,0.5722648917
14,0.07,0.01088531842,0.5224457323
15,0.075,0.01232634478,0.4731216258
16,0.08,0.013825329,0.4247311623
17,0.085,0.01537632202,0.3776582447
18,0.09,0.01697353664,0.3322323256
19,0.095,0.01861138803,0.288729732
20,0.1,0.02028452766,0.2473758223
21,0.105,0.02198787106,0.2083477614
22,0.11,0.02371661962,0.1717777325
23,0.115,0.02546627687,0.1377564314
24,0.12,0.02723265983,0.1063367132
25,0.125,0.02901190575,0.07753729035
26,0.13,0.03080047468,0.05134639317
27,0.135,0.03259514832,0.02772533802
28,0.14,0.03439302548,0.006611977816
29,0.145,0.03619151443,-0.01207598302
30,0.15,0.03798832276,-0.02843781987
31,0.155,0.03978144493,-0.04258677163
32,0.16,0.04156914807,-0.05464719741
33,0.165,0.04334995643,-0.06475192136
34,0.17,0.04512263486,-0.07303977891
35,0.175,0.04688617167,-0.07965337283
36,0.18,0.04863976123,-0.08473703456
37,0.185,0.05038278637,-0.08843499083
38,0.19,0.0521148007,-0.09088973106
39,0.195,0.05383551101,-0.09224056928
40,0.2,0.05554475987,-0.09262239355
41,0.205,0.05724250896,-0.09216459829
42,0.21,0.05892882299,-0.09099019655
43,0.215,0.06060385453,-0.0892151011
44,0.22,0.06226782958,-0.0869475648
45,0.225,0.06392103433,-0.08428776641
46,0.23,0.06556380278,-0.08132752411
47,0.235,0.06719650567,-0.07815012498
48,0.24,0.06881954048,-0.07483026007
49,0.245,0.07043332267,-0.07143406801
50,0.25,0.07203827787,-0.06801928638
51,0.255,0.07363483519,-0.06463550506
52,0.26,0.07522342121,-0.06132451394
53,0.265,0.07680445484,-0.05812073283
54,0.27,0.07837834295,-0.05505170926
55,0.275,0.0799454768,-0.05213866397
56,0.28,0.08150622946,-0.04939706806
57,0.285,0.08306095391,-0.04683723792
58,0.29,0.08460998172,-0.04446493259
59,0.295,0.08615362222,-0.0422819408
60,0.3,0.08769216199,-0.04028664754
61,0.305,0.08922586453,-0.03847456258
62,0.31,0.09075497037,-0.03683880483
63,0.315,0.09227969736,-0.03537054232
64,0.32,0.0938002413,-0.03405939345
65,0.325,0.09531677701,-0.03289379626
66,0.33,0.09682945966,-0.03186134705
67,0.335,0.09833842639,-0.03094910812
68,0.34,0.09984379801,-0.03014387748
69,0.345,0.1013456809,-0.02943242199
70,0.35,0.1028441686,-0.02880168564
71,0.355,0.1043393442,-0.02823898298
72,0.36,0.1058312815,-0.02773218301
73,0.365,0.1073200468,-0.02726988652
74,0.37,0.1088057005,-0.02684158681
75,0.375,0.1102882978,-0.02643779959
76,0.38,0.1117678903,-0.02605015468
77,0.385,0.1132445272,-0.02567144388
78,0.39,0.1147182557,-0.02529562636
79,0.395,0.1161891229,-0.02491779686
80,0.4,0.1176571755,-0.02453412307
81,0.405,0.1191224603,-0.02414176216
82,0.41,0.1205850239,-0.02373876156
83,0.415,0.1220449129,-0.02332395517
84,0.42,0.1235021736,-0.02289685962
85,0.425,0.1249568531,-0.02245757515
86,0.43,0.1264089993,-0.02200670066
87,0.435,0.1278586617,-0.0215452584
88,0.44,0.1293058917,-0.02107462466
89,0.445,0.1307507424,-0.02059646278
90,0.45,0.1321932682,-0.02011264985
91,0.455,0.1336335246,-0.01962519582
92,0.46,0.1350715673,-0.01913615708
93,0.465,0.1365074518,-0.01864754482
94,0.47,0.1379412332,-0.01816123608
95,0.475,0.1393729658,-0.01767889836
96,0.48,0.1408027023,-0.01720193071
97,0.485,0.1422304938,-0.01673142845
98,0.49,0.1436563893,-0.01626817334
99,0.495,0.145080436,-0.01581264489
100,0.5,0.1465026789,-0.01536505288
101,0.505,0.1479231617,-0.01492538669
102,0.51,0.1493419268,-0.01449347791
103,0.515,0.150759016,-0.01406906729
104,0.52,0.1521744708,-0.01365186783
105,0.525,0.1535883323,-0.0132416185
106,0.53,0.1550006419,-0.01283812437
107,0.535,0.1564114402,-0.01244127777
108,0.54,0.157820768,-0.01205106014
109,0.545,0.1592286656,-0.01166753182
110,0.55,0.1606351728,-0.01129080904
111,0.555,0.1620403299,-0.01092103027
112,0.56,0.1634441769,-0.01055831866
113,0.565,0.1648467547,-0.01020273907
114,0.57,0.1662481044,-0.009854249591
115,0.575,0.1676482674,-0.009512654269
116,0.58,0.1690472848,-0.00917756647
117,0.585,0.1704451969,-0.008848390698
118,0.59,0.1718420426,-0.008524328217
119,0.595,0.173237859,-0.008204403242
120,0.6,0.174632682,-0.007887498578
121,0.605,0.1760265457,-0.007572395281
122,0.61,0.1774194834,-0.007257813004
123,0.615,0.1788115281,-0.006942451917
124,0.62,0.1802027127,-0.006625045593
125,0.625,0.1815930705,-0.006304428794
126,0.63,0.1829826364,-0.005979619417
127,0.635,0.1843714464,-0.005649906153
128,0.64,0.1857595394,-0.005314928357
129,0.645,0.1871469564,-0.004974736526
130,0.65,0.1885337417,-0.0046298291
131,0.655,0.1899199427,-0.004281169807
132,0.66,0.1913056093,-0.003930185789
133,0.665,0.192690794,-0.003578747436
134,0.67,0.1940755509,-0.003229133984
135,0.675,0.1954599352,-0.002883977639
136,0.68,0.1968440021,-0.002546186003
137,0.685,0.1982278062,-0.002218848702
138,0.69,0.1996114008,-0.001905129083
139,0.695,0.2009948377,-0.001608152458
140,0.7,0.2023781668,-0.001330897752
141,0.705,0.2037614368,-0.001076098787
142,0.71,0.2051446948,-0.000846159874
143,0.715,0.2065279864,-0.0006430899061
144,0.72,0.2079113557,-0.0004684577616
145,0.725,0.2092948444,-0.0003233619944
146,0.73,0.2106784906,-0.0002084099808
147,0.735,0.212062328,-0.0001236996016
148,0.74,0.2134463846,-6.88016967e-05
149,0.745,0.214830682,-4.275083427e-05
150,0.75,0.2162152349,-4.40526545e-05
151,0.755,0.217600051,-7.071714481e-05
152,0.76,0.218985132,-0.000120319334
153,0.765,0.2203704732,-0.0001900803536
154,0.77,0.2217560651,-0.0002769572092
155,0.775,0.2231418939,-0.0003777302194
156,0.78,0.2245279416,-0.0004890853502
157,0.785,0.2259141873,-0.0006076860706
158,0.79,0.2273006068,-0.0007302321546
159,0.795,0.228687173,-0.0008535082806
160,0.8,0.2300738562,-0.0009744251541
161,0.805,0.2314606247,-0.00109005606
162,0.81,0.232847445,-0.001197667971
163,0.815,0.2342342826,-0.001294752305
164,0.82,0.2356211025,-0.001379060188
165,0.825,0.2370078704,-0.001448634832
166,0.83,0.2383945524,-0.001501834765
167,0.835,0.2397811163,-0.00153734419
168,0.84,0.241167532,-0.001554161052
169,0.845,0.242553772,-0.0015515646
170,0.85,0.2439398119,-0.001529072468
171,0.855,0.2453256312,-0.001486397531
172,0.86,0.2467112129,-0.001423408987
173,0.865,0.2480965439,-0.001340096314
174,0.87,0.2494816146,-0.001236535398
175,0.875,0.2508664186,-0.001112852867
176,0.88,0.2522509529,-0.0009691922128
177,0.885,0.2536352178,-0.0008056873542
178,0.89,0.255019218,-0.0006224505112
179,0.895,0.2564029626,-0.0004195800797
180,0.9,0.2577864662,-0.0001971840206
181,0.905,0.2591697489,4.458856097e-05
182,0.91,0.2605528361,0.0003055089612
183,0.915,0.261935758,0.0005852244227
184,0.92,0.2633185491,0.0008832098839
185,0.925,0.2647012473,0.001198713142
186,0.93,0.2660838934,0.001530699572
187,0.935,0.2674665305,0.001877804983
188,0.94,0.2688492041,0.002238296566
189,0.945,0.270231961,0.002610048452
190,0.95,0.2716148498,0.00299053491
191,0.955,0.2729979204,0.003376845773
192,0.96,0.2743812232,0.003765722425
193,0.965,0.2757648095,0.00415360637
194,0.97,0.2771487303,0.004536694307
195,0.975,0.2785330359,0.004910994107
196,0.98,0.2799177758,0.005272383779
197,0.985,0.2813029978,0.005616674003
198,0.99,0.2826887487,0.005939678873
199,0.995,0.2840750733,0.006237296623
200,1,0.2854620147,0.00650559923
201,1.005,0.2868496132,0.006740932995
202,1.01,0.2882379059,0.006940022577
203,1.015,0.2896269256,0.007100066797
204,1.02,0.2910167006,0.007218817797
205,1.025,0.2924072538,0.007294641426
206,1.03,0.2937986027,0.007326551904
207,1.035,0.2951907591,0.007314214248
208,1.04,0.2965837292,0.007257916065
209,1.045,0.2979775131,0.007158510119
210,1.05,0.299372105,0.007017339716
211,1.055,0.3007674938,0.006836159553
212,1.06,0.3021636626,0.006617059687
213,1.065,0.3035605898,0.006362400543
214,1.07,0.3049582496,0.006074758865
