# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8177 --temperature 0.7880 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4005 --msd-out /Users/vishnu/molecular/results/exp04_msd_rahman_seed4005.csv
# git_sha: f76287d
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.04754296579
# D_vacf (Green-Kubo): 0.04727310648
lag,time,msd,vacf
0,0,0,1
1,0.005,5.950221878e-05,0.9967302697
2,0.01,0.0002376180407,0.9869981213
3,0.015,0.0005331846743,0.9710090866
4,0.02,0.0009442925598,0.949093462
5,0.025,0.0014683251,0.9216895764
6,0.03,0.002102011293,0.8893231364
7,0.035,0.002841488741,0.852584696
8,0.04,0.003682374311,0.8121071179
9,0.045,0.004619839815,0.7685444728
10,0.05,0.005648690195,0.7225533114
11,0.055,0.006763441989,0.6747767872
12,0.06,0.007958400134,0.6258317725
13,0.065,0.009227731602,0.5762988848
14,0.07,0.01056553472,0.5267151799
15,0.075,0.01196590333,0.4775691739
16,0.08,0.01342298518,0.4292978429
17,0.085,0.01493103416,0.3822852679
18,0.09,0.01648445605,0.3368626244
19,0.095,0.01807784799,0.2933092507
20,0.1,0.0197060315,0.2518545609
21,0.105,0.02136407943,0.2126806036
22,0.11,0.02304733718,0.1759251017
23,0.115,0.02475143857,0.1416848206
24,0.12,0.02647231683,0.1100191293
25,0.125,0.02820621125,0.08095363575
26,0.13,0.02994966989,0.05448379515
27,0.135,0.03169954874,0.03057842973
28,0.14,0.03345300794,0.009183110152
29,0.145,0.03520750529,-0.009776631014
30,0.15,0.03696078739,-0.0263922653
31,0.155,0.03871087887,-0.04076942641
32,0.16,0.04045606985,-0.05302526731
33,0.165,0.04219490199,-0.06328601306
34,0.17,0.04392615346,-0.07168471143
35,0.175,0.04564882328,-0.07835916898
36,0.18,0.04736211502,-0.08345005134
37,0.185,0.04906542051,-0.08709913626
38,0.19,0.05075830328,-0.08944770841
39,0.195,0.05244048222,-0.09063509019
40,0.2,0.05411181517,-0.09079731421
41,0.205,0.05577228279,-0.09006594652
42,0.21,0.05742197282,-0.08856706799
43,0.215,0.05906106499,-0.08642042039
44,0.22,0.06068981674,-0.08373871611
45,0.225,0.06230854998,-0.08062710634
46,0.23,0.06391763877,-0.07718280495
47,0.235,0.06551749795,-0.07349485665
48,0.24,0.06710857261,-0.06964403086
49,0.245,0.06869132841,-0.06570282172
50,0.25,0.07026624273,-0.06173554209
51,0.255,0.07183379682,-0.05779850336
52,0.26,0.07339446895,-0.05394027114
53,0.265,0.0749487285,-0.05020199426
54,0.27,0.07649703118,-0.04661780094
55,0.275,0.07803981503,-0.04321525021
56,0.28,0.07957749739,-0.04001583069
57,0.285,0.0811104724,-0.03703549017
58,0.29,0.082639109,-0.03428517298
59,0.295,0.08416374919,-0.0317713538
