# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 5 --density 0.900 --temperature 0.851 --cutoff 3.0 --skin 0.3 --dt 0.005 --equilibrate 10000 --production 20000 --thermostat none --seed 5007 --rdf-out /Users/vishnu/molecular/results/exp05b_rdf_rho0.900_seed5007.csv --msd-out /Users/vishnu/molecular/results/exp05b_msd_rho0.900_seed5007.csv
# git_sha: dd6f8b8
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [500,1501)): 2.911635731e-05
# D_vacf (Green-Kubo): 0.0002498225148
lag,time,msd,vacf
0,0,0,1
1,0.005,6.482945474e-05,0.9963694218
2,0.01,0.0002588456174,0.9855498184
3,0.015,0.0005806412448,0.9677583748
4,0.02,0.001027902438,0.9433440157
5,0.025,0.001597454384,0.9127695881
6,0.03,0.00228532198,0.8765900268
7,0.035,0.003086802419,0.8354287298
8,0.04,0.003996546641,0.7899541192
9,0.045,0.005008646545,0.7408578863
10,0.05,0.006116725123,0.6888358739
11,0.055,0.007314027039,0.6345720552
12,0.06,0.008593507572,0.5787256867
13,0.065,0.009947918284,0.5219214552
14,0.07,0.01136988814,0.4647422973
15,0.075,0.01285199916,0.4077245051
16,0.08,0.01438685599,0.3513547327
17,0.085,0.01596714892,0.2960685445
18,0.09,0.01758571038,0.2422501913
19,0.095,0.01923556453,0.1902333491
20,0.1,0.02090997048,0.1403026002
21,0.105,0.02260245898,0.09269547608
22,0.11,0.02430686303,0.04760491489
23,0.115,0.02601734271,0.005182012121
24,0.12,0.02772840458,-0.0344610342
25,0.125,0.02943491604,-0.07124786724
26,0.13,0.03113211513,-0.1051348748
27,0.135,0.03281561605,-0.1361081114
28,0.14,0.03448141094,-0.1641802862
29,0.145,0.03612586816,-0.1893878504
30,0.15,0.03774572747,-0.2117882079
31,0.155,0.03933809243,-0.2314570656
32,0.16,0.04090042044,-0.2484859326
33,0.165,0.04243051074,-0.2629797692
34,0.17,0.04392649066,-0.2750547871
35,0.175,0.04538680057,-0.2848363952
36,0.18,0.04681017762,-0.2924572883
37,0.185,0.04819563859,-0.298055673
38,0.19,0.04954246215,-0.3017736254
39,0.195,0.05085017046,-0.3037555746
40,0.2,0.05211851054,-0.3041469081
41,0.205,0.05334743545,-0.3030926961
42,0.21,0.05453708543,-0.3007365318
43,0.215,0.05568776925,-0.2972194865
44,0.22,0.05679994591,-0.2926791737
45,0.225,0.05787420675,-0.2872489193
46,0.23,0.05891125824,-0.2810570322
47,0.235,0.05991190536,-0.2742261714
48,0.24,0.06087703575,-0.2668728079
49,0.245,0.06180760463,-0.2591067784
50,0.25,0.06270462056,-0.2510309275
51,0.255,0.06356913213,-0.2427408346
52,0.26,0.06440221554,-0.2343246209
53,0.265,0.06520496313,-0.2258628302
54,0.27,0.06597847302,-0.2174283793
55,0.275,0.06672383959,-0.2090865729
56,0.28,0.06744214511,-0.2008951781
57,0.285,0.0681344522,-0.1929045548
58,0.29,0.06880179731,-0.1851578365
59,0.295,0.069445185,-0.177691159
60,0.3,0.07006558321,-0.1705339281
61,0.305,0.07066391941,-0.1637091223
62,0.31,0.07124107755,-0.1572336243
63,0.315,0.07179789593,-0.1511185743
64,0.32,0.07233516582,-0.1453697453
65,0.325,0.0728536307,-0.139987936
66,0.33,0.0733539863,-0.1349693794
67,0.335,0.0738368811,-0.1303061648
68,0.34,0.07430291741,-0.1259866674
69,0.345,0.074752653,-0.121995985
70,0.35,0.07518660306,-0.1183163763
71,0.355,0.07560524259,-0.1149276998
72,0.36,0.07600900909,-0.1118078493
73,0.365,0.07639830545,-0.1089331831
74,0.37,0.07677350309,-0.1062789428
75,0.375,0.07713494515,-0.1038196584
76,0.38,0.07748294984,-0.1015295344
77,0.385,0.07781781372,-0.09938281467
78,0.39,0.07813981505,-0.09735412189
79,0.395,0.07844921702,-0.09541876845
