# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8442 --temperature 0.7280 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4101 --msd-out /Users/vishnu/molecular/results/exp04_msd_verlet_seed4101.csv
# git_sha: f76287d
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.03389309994
# D_vacf (Green-Kubo): 0.03319187563
lag,time,msd,vacf
0,0,0,1
1,0.005,5.518158359e-05,0.9965549526
2,0.01,0.0002203438236,0.9863058999
3,0.015,0.0004943496396,0.9694650394
4,0.02,0.000875332,0.9463743141
5,0.025,0.001360732209,0.9174889776
6,0.03,0.001947350745,0.8833571444
7,0.035,0.002631408322,0.844597253
8,0.04,0.003408614689,0.8018752299
9,0.045,0.004274242638,0.7558827842
10,0.05,0.005223204826,0.7073178134
11,0.055,0.00625013123,0.6568674772
12,0.06,0.007349445281,0.6051941498
13,0.065,0.008515437082,0.5529242357
14,0.07,0.009742332447,0.5006396774
15,0.075,0.01102435687,0.4488719169
16,0.08,0.0123557939,0.398098012
17,0.085,0.01373103762,0.348738586
18,0.09,0.01514463909,0.3011572822
19,0.095,0.01659134662,0.2556614193
20,0.1,0.0180661398,0.2125035991
21,0.105,0.01956425732,0.1718840601
22,0.11,0.02108121895,0.1339536093
23,0.115,0.02261284189,0.09881698206
24,0.12,0.02415525219,0.06653648658
25,0.125,0.0257048914,0.03713581737
26,0.13,0.02725851918,0.01060393776
27,0.135,0.02881321198,-0.01310104181
28,0.14,0.03036635845,-0.0340480529
29,0.145,0.03191565188,-0.05232937276
30,0.15,0.03345908019,-0.06805707699
31,0.155,0.03499491365,-0.08135966441
32,0.16,0.03652169075,-0.0923788631
33,0.165,0.03803820259,-0.1012666332
34,0.17,0.03954347599,-0.1081823742
35,0.175,0.04103675568,-0.1132903375
36,0.18,0.0425174861,-0.1167572509
37,0.185,0.04398529284,-0.1187501551
38,0.19,0.04543996427,-0.1194344501
39,0.195,0.04688143334,-0.1189721482
40,0.2,0.04830975966,-0.1175203277
41,0.205,0.04972511209,-0.1152297908
42,0.21,0.05112775186,-0.1122439276
43,0.215,0.05251801636,-0.1086977741
44,0.22,0.05389630389,-0.1047172567
45,0.225,0.05526305938,-0.1004186123
46,0.23,0.05661876141,-0.09590797684
47,0.235,0.05796391043,-0.09128113379
48,0.24,0.05929901834,-0.08662341957
49,0.245,0.06062459921,-0.08200977251
50,0.25,0.0619411613,-0.07750491426
51,0.255,0.06324920002,-0.07316364579
52,0.26,0.06454919205,-0.06903123791
53,0.265,0.06584159046,-0.06514389429
54,0.27,0.06712682089,-0.06152927009
55,0.275,0.06840527875,-0.0582070361
56,0.28,0.0696773274,-0.0551894761
57,0.285,0.07094329714,-0.0524821109
58,0.29,0.07220348498,-0.05008434443
59,0.295,0.07345815485,-0.04799012251
60,0.3,0.07470753833,-0.04618860013
61,0.305,0.07595183577,-0.04466481892
62,0.31,0.0771912177,-0.043400396
63,0.315,0.07842582666,-0.04237422177
64,0.32,0.07965577919,-0.04156315338
65,0.325,0.08088116815,-0.04094268397
66,0.33,0.08210206517,-0.04048756738
67,0.335,0.0833185234,-0.04017237959
68,0.34,0.08453058044,-0.03997201494
69,0.345,0.08573826141,-0.03986211481
70,0.35,0.08694158207,-0.03981942842
71,0.355,0.08814055178,-0.0398221115
72,0.36,0.08933517613,-0.03984996182
73,0.365,0.09052545919,-0.03988459124
74,0.37,0.09171140514,-0.03990954141
75,0.375,0.09289301965,-0.03991035551
76,0.38,0.09407031087,-0.03987461942
77,0.385,0.09524329034,-0.03979198072
78,0.39,0.09641197381,-0.03965414426
79,0.395,0.09757638185,-0.03945483127
80,0.4,0.09873654037,-0.03918969369
81,0.405,0.09989248086,-0.0388561806
82,0.41,0.1010442405,-0.03845336467
83,0.415,0.1021918623,-0.03798174675
84,0.42,0.1033353949,-0.03744305218
85,0.425,0.1044748922,-0.03684003227
86,0.43,0.1056104139,-0.03617627484
87,0.435,0.1067420243,-0.03545602738
