# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 5 --density 0.900 --temperature 0.851 --cutoff 3.0 --skin 0.3 --dt 0.005 --equilibrate 10000 --production 20000 --thermostat none --seed 5006 --rdf-out /Users/vishnu/molecular/results/exp05b_rdf_rho0.900.csv --msd-out /Users/vishnu/molecular/results/exp05b_msd_rho0.900.csv
# git_sha: 97661a0
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [500,1501)): 0.02034092596
# D_vacf (Green-Kubo): 0.04063175554
lag,time,msd,vacf
0,0,0,1
1,0.005,6.55479755e-05,0.9963710882
2,0.01,0.0002617146658,0.9855570144
3,0.015,0.0005870779045,0.9677760412
4,0.02,0.001039299442,0.9433787131
5,0.025,0.001615171403,0.9128298311
6,0.03,0.002310677829,0.8766863938
7,0.035,0.003121068346,0.835573765
8,0.04,0.004040940779,0.7901620667
9,0.045,0.00506432957,0.7411443036
10,0.05,0.006184797098,0.6892171707
11,0.055,0.007395525393,0.6350649974
12,0.06,0.008689406102,0.5793468963
13,0.065,0.01005912706,0.5226869307
14,0.07,0.01149725416,0.4656669747
15,0.075,0.01299630761,0.4088218819
16,0.08,0.01454883202,0.3526365716
17,0.085,0.01614745988,0.2975446716
18,0.09,0.01778496834,0.2439283952
19,0.095,0.01945432931,0.1921193776
20,0.1,0.02114875288,0.1424002442
21,0.105,0.02286172436,0.09500672265
22,0.11,0.02458703515,0.05013014644
23,0.115,0.02631880767,0.007920227468
24,0.12,0.02805151487,-0.03151200044
25,0.125,0.02977999457,-0.06809114387
26,0.13,0.0314994591,-0.1017743807
27,0.135,0.03320550077,-0.1325484113
28,0.14,0.03489409343,-0.160426473
29,0.145,0.03656159072,-0.1854454493
30,0.15,0.03820472115,-0.2076630972
31,0.155,0.03982058051,-0.2271554053
32,0.16,0.04140662186,-0.2440140924
33,0.165,0.04296064345,-0.2583442498
34,0.17,0.04448077487,-0.2702621328
35,0.175,0.04596546176,-0.2798930996
36,0.18,0.04741344927,-0.2873696997
37,0.185,0.04882376466,-0.2928299072
38,0.19,0.05019569914,-0.2964154957
39,0.195,0.05152878925,-0.2982705496
40,0.2,0.05282279793,-0.2985401048
41,0.205,0.05407769548,-0.2973689142
42,0.21,0.05529364048,-0.2949003297
43,0.215,0.05647096096,-0.2912752955
44,0.22,0.05761013594,-0.2866314447
45,0.225,0.05871177736,-0.2811022916
46,0.23,0.05977661263,-0.2748165158
47,0.235,0.06080546787,-0.2678973294
48,0.24,0.06179925177,-0.2604619272
49,0.245,0.06275894038,-0.2526210124
