# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8177 --temperature 0.7880 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4003 --msd-out /Users/vishnu/molecular/results/exp04_msd_rahman_seed4003.csv
# git_sha: 97661a0
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.04579885539
# D_vacf (Green-Kubo): 0.05073391564
lag,time,msd,vacf
122,0.61,0.1724264635,-0.001631805786
123,0.615,0.1737846999,-0.001311548281
124,0.62,0.1751428131,-0.001017018022
125,0.625,0.176500828,-0.0007479867017
126,0.63,0.1778587674,-0.000504482902
127,0.635,0.1792166521,-0.0002868180641
128,0.64,0.1805745011,-9.559000841e-05
129,0.645,0.1819323322,6.834121841e-05
130,0.65,0.1832901621,0.0002039125735
131,0.655,0.1846480058,0.0003099452942
132,0.66,0.1860058769,0.0003852572035
133,0.665,0.1873637868,0.0004287911863
134,0.67,0.1887217442,0.0004397440751
135,0.675,0.1900797546,0.0004176827725
136,0.68,0.1914378194,0.0003626336608
137,0.685,0.1927959363,0.0002751359612
138,0.69,0.194154098,0.0001562676168
139,0.695,0.1955122928,7.652642712e-06
140,0.7,0.1968705042,-0.000168544266
141,0.705,0.1982287106,-0.0003696298505
142,0.71,0.1995868856,-0.0005924034855
143,0.715,0.2009449982,-0.0008331893455
144,0.72,0.2023030135,-0.001087885892
145,0.725,0.2036608934,-0.001352033996
146,0.73,0.2050185975,-0.001620902256
147,0.735,0.2063760841,-0.001889593006
148,0.74,0.2077333111,-0.002153163618
149,0.745,0.2090902372,-0.002406749255
150,0.75,0.2104468223,-0.002645685717
151,0.755,0.2118030286,-0.002865624106
152,0.76,0.2131588203,-0.003062629022
153,0.765,0.2145141647,-0.00323325785
154,0.77,0.2158690321,-0.003374615915
155,0.775,0.2172233959,-0.003484386159
156,0.78,0.2185772327,-0.003560831037
157,0.785,0.2199305229,-0.003602770121
158,0.79,0.2212832505,-0.003609541688
159,0.795,0.2226354038,-0.003580960515
160,0.8,0.223986975,-0.003517280545
161,0.805,0.2253379614,-0.003419166474
162,0.81,0.2266883645,-0.003287673495
163,0.815,0.2280381915,-0.003124229953
164,0.82,0.2293874544,-0.002930623542
165,0.825,0.2307361707,-0.00270898599
166,0.83,0.2320843631,-0.002461774235
167,0.835,0.2334320592,-0.002191749391
168,0.84,0.2347792908,-0.001901946622
169,0.845,0.2361260937,-0.001595634544
170,0.85,0.2374725067,-0.001276258965
171,0.855,0.2388185711,-0.000947372291
172,0.86,0.2401643297,-0.0006125539998
173,0.865,0.2415098263,-0.0002753240454
174,0.87,0.2428551053,6.093303143e-05
175,0.875,0.2442002105,0.0003930278381
176,0.88,0.2455451853,0.0007180133747
177,0.885,0.2468900716,0.001033219231
178,0.89,0.2482349091,0.001336277011
179,0.895,0.2495797351,0.001625134475
180,0.9,0.2509245831,0.001898053363
181,0.905,0.2522694826,0.002153591631
182,0.91,0.2536144585,0.002390579622
183,0.915,0.2549595313,0.002608095963
184,0.92,0.2563047171,0.002805448357
185,0.925,0.2576500279,0.002982162564
186,0.93,0.2589954726,0.003137972058
187,0.935,0.260341057,0.003272802111
188,0.94,0.2616867842,0.00338674582
189,0.945,0.2630326553,0.003480031211
190,0.95,0.2643786692,0.003552982826
191,0.955,0.2657248229,0.003605983086
192,0.96,0.267071112,0.003639439442
193,0.965,0.2684175306,0.00365375495
194,0.97,0.269764072,0.003649306868
195,0.975,0.2711107291,0.003626437761
196,0.98,0.2724574941,0.003585459294
197,0.985,0.2738043591,0.003526670535
198,0.99,0.2751513151,0.003450392267
199,0.995,0.2764983526,0.003357018187
200,1,0.2778454608,0.003247076497
201,1.005,0.2791926275,0.003121295202
202,1.01,0.280539839,0.002980665602
203,1.015,0.2818870803,0.002826499144
204,1.02,0.2832343351,0.002660468349
205,1.025,0.2845815862,0.002484625231
206,1.03,0.2859288154,0.0023013926
207,1.035,0.2872760043,0.00211352204
208,1.04,0.2886231338,0.001924019769
209,1.045,0.2899701849,0.001736056292
210,1.05,0.291317139,0.001552874328
211,1.055,0.2926639775,0.00137770269
212,1.06,0.2940106829,0.001213682458
213,1.065,0.2953572388,0.001063803823
214,1.07,0.2967036308,0.0009308475414
215,1.075,0.2980498468,0.0008173272497
216,1.08,0.2993958778,0.0007254293202
217,1.085,0.3007417186,0.0006569524091
218,1.09,0.3020873681,0.0006132491461
219,1.095,0.3034328296,0.0005951720306
220,1.1,0.3047781112,0.0006030236383
221,1.105,0.3061232253,0.000636520849
222,1.11,0.3074681892,0.0006947851864
223,1.115,0.3088130247,0.0007763601592
224,1.12,0.3101577574,0.000879261799
225,1.125,0.3115024164,0.001001058358
226,1.13,0.312847033,0.001138958983
227,1.135,0.3141916395,0.001289898841
228,1.14,0.315536268,0.001450610378
229,1.145,0.3168809492,0.001617673431
230,1.15,0.3182257119,0.001787551779
231,1.155,0.3195705824,0.001956624165
232,1.16,0.3209155846,0.00212121906
233,1.165,0.3222607403,0.00227765903
234,1.17,0.3236060693,0.002422316487
235,1.175,0.3249515896,0.002551685146
236,1.18,0.3262973179,0.00266246468
237,1.185,0.3276432686,0.002751654746
238,1.19,0.3289894543,0.002816644783
239,1.195,0.3303358852,0.002855281594
240,1.2,0.3316825687,0.00286590711
241,1.205,0.3330295091,0.00284737931
242,1.21,0.3343767073,0.002799091002
243,1.215,0.335724161,0.002720993077
244,1.22,0.3370718642,0.002613620439
245,1.225,0.3384198074,0.002478105602
246,1.23,0.3397679772,0.002316174177
247,1.235,0.3411163568,0.002130123553
248,1.24,0.342464926,0.00192278991
249,1.245,0.343813661,0.001697506966
250,1.25,0.3451625356,0.001458058619
251,1.255,0.3465115212,0.00120862628
252,1.26,0.3478605879,0.0009537253648
253,1.265,0.3492097053,0.0006981291751
254,1.27,0.3505588434,0.0004467723043
255,1.275,0.3519079738,0.0002046314156
256,1.28,0.3532570704,-2.341392811e-05
257,1.285,0.3546061103,-0.0002327376023
258,1.29,0.3559550743,-0.0004191272139
259,1.295,0.3573039474,-0.0005789337374
260,1.3,0.3586527183,-0.0007091965819
261,1.305,0.3600013794,-0.0008077304606
